Date,Branch,Shift,Inflow_m3,Outflow_m3,Backwashing_m3,Non_Revenue_Pct,Revenue_Water_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2023-12-31,NZOVE,Night,82015.2,61267.1,2209.9,10,52930.5,20748.0,2518610.0,40650621.0,38132011.0,system_historical,7.05,4.3,22.44,0.34,33.66,74.7
2024-01-01,NZOVE,Day,85224.4,66449.8,2215.5,10,57589.3,18774.6,2618173.0,44228618.0,41610445.0,system_historical,7.11,1.84,22.53,0.42,21.25,78.0
2024-01-01,NZOVE,Night,83585.6,64890.3,1997.8,10,56403.5,18695.3,2453745.0,43317880.0,40864135.0,system_historical,6.98,2.98,22.81,0.33,32.22,77.6
2024-01-02,NZOVE,Day,85031.2,68728.8,2686.3,10,59169.6,16302.4,2555690.0,45442269.0,42886578.0,system_historical,7.43,4.13,22.17,0.32,26.06,80.8
2024-01-02,NZOVE,Night,88525.9,69097.0,2350.2,10,59837.1,19428.9,2547832.0,45954918.0,43407087.0,system_historical,6.83,1.89,18.07,0.37,40.47,78.1
2024-01-03,NZOVE,Day,78542.0,64837.6,2928.1,10,55425.8,13704.4,1973072.0,42566984.0,40593912.0,system_historical,7.02,3.5,21.17,0.35,30.76,82.6
2024-01-03,NZOVE,Night,93876.9,71304.5,3506.3,10,60667.8,22572.5,2456509.0,46592848.0,44136340.0,system_historical,7.37,1.8,23.61,0.44,36.58,76.0
2024-01-04,NZOVE,Day,87515.1,67342.4,2992.9,10,57615.3,20172.7,2173133.0,44248548.0,42075416.0,system_historical,6.89,2.89,20.93,0.3,33.95,76.9
2024-01-04,NZOVE,Night,88699.5,70522.8,2937.5,10,60533.0,18176.7,2474711.0,46489364.0,44014653.0,system_historical,6.99,3.91,19.8,0.4,24.66,79.5
2024-01-05,NZOVE,Day,93730.8,71633.0,2178.5,10,62291.2,22097.8,2718724.0,47839630.0,45120906.0,system_historical,7.03,3.33,21.28,0.3,20.98,76.4
2024-01-05,NZOVE,Night,90765.9,73111.9,2515.1,10,63285.6,17654.1,2268094.0,48603310.0,46335216.0,system_historical,6.97,2.3,19.49,0.33,40.76,80.5
2024-01-06,NZOVE,Day,77808.5,59025.6,1793.7,10,51329.4,18782.8,2232277.0,39420997.0,37188720.0,system_historical,7.38,2.16,23.22,0.28,24.47,75.9
2024-01-06,NZOVE,Night,85644.7,68993.5,2196.7,10,59897.5,16651.2,2221789.0,46001293.0,43779504.0,system_historical,7.39,1.77,23.76,0.41,17.55,80.6
2024-01-07,NZOVE,Day,88246.2,71746.1,2592.4,10,61979.0,16500.1,2528983.0,47599902.0,45070919.0,system_historical,6.97,4.33,18.44,0.32,40.92,81.3
2024-01-07,NZOVE,Night,81688.6,67745.4,3217.1,10,57753.8,13943.2,2094688.0,44354894.0,42260206.0,system_historical,7.36,1.81,21.54,0.42,39.6,82.9
2024-01-08,NZOVE,Day,77651.2,63794.9,3088.7,10,54326.8,13856.2,2359539.0,41722965.0,39363427.0,system_historical,6.82,2.55,23.7,0.43,27.2,82.2
2024-01-08,NZOVE,Night,78663.2,63453.7,2772.6,10,54335.7,15209.5,2295521.0,41729811.0,39434289.0,system_historical,7.31,3.25,22.18,0.45,37.4,80.7
2024-01-09,NZOVE,Day,92408.4,71454.5,2813.3,10,61495.7,20953.9,2388823.0,47228697.0,44839874.0,system_historical,7.31,2.77,19.68,0.36,20.3,77.3
2024-01-09,NZOVE,Night,79863.1,64786.3,3070.4,10,55237.3,15076.9,2377406.0,42422248.0,40044842.0,system_historical,7.02,4.03,22.59,0.37,39.5,81.1
2024-01-10,NZOVE,Day,78977.0,60301.4,2864.1,10,51407.1,18675.6,2184905.0,39480690.0,37295785.0,system_historical,7.29,2.4,23.37,0.26,29.15,76.4
2024-01-10,NZOVE,Night,89807.7,72047.5,3377.2,10,61465.5,17760.2,2728173.0,47205519.0,44477346.0,system_historical,7.22,3.34,22.53,0.32,30.11,80.2
2024-01-11,NZOVE,Day,93430.5,79085.0,3527.5,10,67649.0,14345.5,2807759.0,51954415.0,49146656.0,system_historical,7.44,2.38,18.43,0.39,43.71,84.6
2024-01-11,NZOVE,Night,81125.1,65717.8,2626.9,10,56519.1,15407.3,2270263.0,43406668.0,41136405.0,system_historical,7.31,4.15,21.89,0.41,38.91,81.0
2024-01-12,NZOVE,Day,88867.8,70054.6,3191.3,10,59857.8,18813.3,2372114.0,45970791.0,43598677.0,system_historical,7.07,2.62,21.49,0.27,23.01,78.8
2024-01-12,NZOVE,Night,91598.2,77771.9,3274.5,10,66720.2,13826.3,2276408.0,51241110.0,48964702.0,system_historical,7.12,2.22,20.07,0.32,43.54,84.9
2024-01-13,NZOVE,Day,86448.5,70451.1,2954.9,10,60451.1,15997.4,2705917.0,46426442.0,43720525.0,system_historical,7.27,2.5,22.38,0.31,25.94,81.5
2024-01-13,NZOVE,Night,89336.4,72294.0,3278.1,10,61786.5,17042.4,2197013.0,47452032.0,45255019.0,system_historical,7.46,2.68,18.54,0.44,40.08,80.9
2024-01-14,NZOVE,Day,79534.0,64393.6,2057.0,10,55897.2,15140.4,2177175.0,42929047.0,40751873.0,system_historical,7.24,3.09,19.59,0.29,37.03,81.0
2024-01-14,NZOVE,Night,93468.2,76236.6,2329.7,10,66283.2,17231.6,2760616.0,50905487.0,48144871.0,system_historical,7.46,3.3,19.64,0.26,40.87,81.6
2024-01-15,NZOVE,Day,94419.3,76051.8,3282.3,10,65164.4,18367.5,2386958.0,50046236.0,47659278.0,system_historical,6.84,4.07,18.3,0.29,27.17,80.5
2024-01-15,NZOVE,Night,77721.5,66043.0,3041.9,10,56396.8,11678.4,2554957.0,43312744.0,40757786.0,system_historical,7.32,1.74,23.04,0.33,18.89,85.0
2024-01-16,NZOVE,Day,80911.3,67584.3,2270.7,10,58555.2,13327.0,2303653.0,44970370.0,42666717.0,system_historical,7.47,3.88,20.89,0.38,43.95,83.5
2024-01-16,NZOVE,Night,90680.4,73257.4,2850.2,10,63081.4,17423.0,2426816.0,48446506.0,46019690.0,system_historical,7.47,2.53,22.39,0.41,33.2,80.8
2024-01-17,NZOVE,Day,82781.0,70403.0,2250.6,10,61112.1,12378.0,2364620.0,46934093.0,44569474.0,system_historical,7.01,4.34,23.38,0.45,29.37,85.0
2024-01-17,NZOVE,Night,79344.1,66633.1,2619.4,10,57350.4,12711.0,2265336.0,44045079.0,41779743.0,system_historical,7.09,2.19,20.86,0.32,20.45,84.0
2024-01-18,NZOVE,Day,82189.9,68367.2,2089.1,10,59441.4,13822.7,2320120.0,45651005.0,43330885.0,system_historical,7.23,2.56,23.98,0.28,25.58,83.2
2024-01-18,NZOVE,Night,77552.0,65292.5,2821.9,10,55941.3,12259.5,2534943.0,42962935.0,40427992.0,system_historical,6.91,3.48,20.63,0.38,27.41,84.2
2024-01-19,NZOVE,Day,84921.5,70040.1,3151.7,10,59884.4,14881.4,2663346.0,45991201.0,43327855.0,system_historical,7.46,1.78,19.52,0.44,36.44,82.5
2024-01-19,NZOVE,Night,88636.7,71314.3,2361.6,10,61821.3,17322.3,2699578.0,47478743.0,44779165.0,system_historical,6.81,2.1,18.83,0.4,15.37,80.5
2024-01-20,NZOVE,Day,78952.9,59963.8,2439.1,10,51528.4,18989.1,2317889.0,39573792.0,37255904.0,system_historical,7.48,1.71,21.34,0.36,22.57,75.9
2024-01-20,NZOVE,Night,86049.8,67699.2,3300.9,10,57628.4,18350.6,2358370.0,44258587.0,41900217.0,system_historical,7.19,2.51,18.24,0.35,16.32,78.7
2024-01-21,NZOVE,Day,83216.7,66791.3,2060.2,10,58052.0,16425.4,2489438.0,44583950.0,42094512.0,system_historical,7.12,2.06,20.24,0.28,23.79,80.3
2024-01-21,NZOVE,Night,93837.5,79698.0,2938.2,10,68790.0,14139.5,2525309.0,52830710.0,50305400.0,system_historical,7.17,3.85,19.25,0.38,39.32,84.9
2024-01-22,NZOVE,Day,91165.9,76331.8,2442.8,10,66255.8,14834.1,2484338.0,50884480.0,48400141.0,system_historical,7.49,2.58,23.97,0.3,30.89,83.7
2024-01-22,NZOVE,Night,94130.6,77575.3,2493.3,10,67324.5,16555.3,2392204.0,51705217.0,49313013.0,system_historical,7.29,2.0,19.19,0.41,23.36,82.4
2024-01-23,NZOVE,Day,92904.0,71100.5,2725.4,10,61265.0,21803.6,2449154.0,47051513.0,44602359.0,system_historical,7.17,3.23,20.08,0.37,37.59,76.5
2024-01-23,NZOVE,Night,93205.1,77476.3,2619.7,10,67109.0,15728.8,2221496.0,51539692.0,49318196.0,system_historical,6.86,1.79,20.16,0.4,33.96,83.1
2024-01-24,NZOVE,Day,84206.6,66215.2,2655.2,10,56938.5,17991.3,2662563.0,43728770.0,41066207.0,system_historical,6.94,2.13,20.42,0.44,34.9,78.6
2024-01-24,NZOVE,Night,89781.5,68028.3,3214.7,10,58010.8,21753.1,2418056.0,44552302.0,42134246.0,system_historical,7.45,4.35,22.1,0.33,22.5,75.8
2024-01-25,NZOVE,Day,81752.4,61998.1,2540.3,10,53257.9,19754.3,2272702.0,40902088.0,38629386.0,system_historical,7.4,1.54,23.52,0.37,36.16,75.8
2024-01-25,NZOVE,Night,82604.3,70120.0,2929.5,10,60178.5,12484.4,2375437.0,46217071.0,43841635.0,system_historical,7.11,2.72,22.51,0.3,39.51,84.9
2024-01-26,NZOVE,Day,85570.3,64777.7,3028.7,10,55271.1,20792.6,2677120.0,42448242.0,39771122.0,system_historical,7.13,1.96,18.44,0.27,18.87,75.7
2024-01-26,NZOVE,Night,87337.9,73975.5,2624.6,10,63953.4,13362.4,2577218.0,49116182.0,46538965.0,system_historical,7.1,4.37,18.46,0.28,32.13,84.7
2024-01-27,NZOVE,Day,93858.5,75642.8,3212.5,10,64866.0,18215.6,2382872.0,49817102.0,47434230.0,system_historical,7.3,4.18,23.59,0.43,22.78,80.6
2024-01-27,NZOVE,Night,86664.6,73405.8,3513.6,10,62551.6,13258.8,2669201.0,48039591.0,45370390.0,system_historical,7.2,4.26,18.51,0.44,28.76,84.7
2024-01-28,NZOVE,Day,85433.1,69091.1,3359.6,10,58822.4,16342.0,2350777.0,45175603.0,42824826.0,system_historical,7.1,4.17,21.88,0.4,37.41,80.9
2024-01-28,NZOVE,Night,78696.7,60911.6,2963.4,10,51857.0,17785.1,2107067.0,39826168.0,37719101.0,system_historical,7.43,2.74,18.11,0.35,38.04,77.4
2024-01-29,NZOVE,Day,91320.5,69900.6,3388.7,10,59521.8,21419.9,2293448.0,45712741.0,43419293.0,system_historical,7.28,1.79,18.99,0.28,29.91,76.5
2024-01-29,NZOVE,Night,83526.6,65955.1,2962.3,10,56397.3,17571.5,2237253.0,43313117.0,41075865.0,system_historical,7.15,2.37,22.36,0.4,20.7,79.0
2024-01-30,NZOVE,Day,78048.0,64912.8,2447.5,10,55974.0,13135.2,2528432.0,42988044.0,40459613.0,system_historical,6.86,1.65,22.2,0.37,20.02,83.2
2024-01-30,NZOVE,Night,85504.2,72177.6,3220.5,10,61739.3,13326.6,2604506.0,47415777.0,44811271.0,system_historical,7.07,2.18,18.41,0.42,31.68,84.4
2024-01-31,NZOVE,Day,92523.7,75309.9,3416.7,10,64362.2,17213.8,2339440.0,49430170.0,47090730.0,system_historical,7.03,3.78,21.95,0.43,33.39,81.4
2024-01-31,NZOVE,Night,92720.0,71300.9,2885.0,10,61285.8,21419.1,2549908.0,47067490.0,44517582.0,system_historical,7.47,2.98,20.15,0.45,23.12,76.9
2024-02-01,NZOVE,Day,84067.3,63560.0,2111.1,10,55092.8,20507.3,2419672.0,42311302.0,39891630.0,system_historical,7.02,1.9,21.02,0.3,35.37,75.6
2024-02-01,NZOVE,Night,92484.1,77060.8,2363.1,10,66991.6,15423.3,2604904.0,51449585.0,48844681.0,system_historical,7.42,3.54,20.06,0.35,27.9,83.3
2024-02-02,NZOVE,Day,84750.4,69787.0,2469.3,10,60338.9,14963.5,2172769.0,46340304.0,44167535.0,system_historical,7.42,4.32,18.88,0.31,17.62,82.3
2024-02-02,NZOVE,Night,82163.1,65560.7,3222.2,10,55782.4,16602.4,2499037.0,42840900.0,40341863.0,system_historical,7.44,2.02,22.77,0.43,40.72,79.8
2024-02-03,NZOVE,Day,94547.1,80461.6,3626.3,10,68789.1,14085.4,2690738.0,52830055.0,50139316.0,system_historical,7.29,1.6,22.13,0.42,40.96,85.1
2024-02-03,NZOVE,Night,85305.0,70246.5,2655.5,10,60566.4,15058.5,2439019.0,46514975.0,44075956.0,system_historical,7.19,2.13,23.32,0.45,39.52,82.3
2024-02-04,NZOVE,Day,86838.5,67023.8,2845.8,10,57475.6,19814.7,2260388.0,44141263.0,41880874.0,system_historical,7.13,4.01,23.79,0.43,19.46,77.2
2024-02-04,NZOVE,Night,93420.2,71385.6,2594.0,10,61653.0,22034.6,2961643.0,47349501.0,44387858.0,system_historical,6.84,1.89,22.14,0.45,35.56,76.4
2024-02-05,NZOVE,Day,89332.5,70407.3,3371.3,10,59995.2,18925.2,2487475.0,46076312.0,43588837.0,system_historical,7.12,3.17,19.48,0.3,19.32,78.8
2024-02-05,NZOVE,Night,87710.5,74064.4,2363.4,10,64294.6,13646.0,2596673.0,49378260.0,46781588.0,system_historical,7.15,3.03,23.17,0.4,25.83,84.4
2024-02-06,NZOVE,Day,92557.6,72195.3,3341.6,10,61634.1,20362.3,2267513.0,47334995.0,45067481.0,system_historical,6.96,2.25,18.66,0.28,30.87,78.0
2024-02-06,NZOVE,Night,81267.5,68068.1,3218.7,10,58042.6,13199.4,2442662.0,44576689.0,42134027.0,system_historical,6.83,1.65,18.57,0.27,19.25,83.8
2024-02-07,NZOVE,Day,89540.6,67861.7,2790.3,10,58285.3,21678.8,2898521.0,44763101.0,41864580.0,system_historical,6.91,2.21,18.23,0.26,43.2,75.8
2024-02-07,NZOVE,Night,77909.9,59864.8,2272.6,10,51605.8,18045.0,2100660.0,39633238.0,37532578.0,system_historical,6.96,2.91,21.96,0.28,38.89,76.8
2024-02-08,NZOVE,Day,85335.5,71099.3,3299.5,10,60689.8,14236.2,2139159.0,46609785.0,44470626.0,system_historical,7.15,1.51,18.59,0.36,33.45,83.3
2024-02-08,NZOVE,Night,89629.5,73530.7,3471.6,10,62706.1,16098.8,2311500.0,48158264.0,45846764.0,system_historical,7.08,3.87,18.28,0.4,39.38,82.0
2024-02-09,NZOVE,Day,80563.7,64888.4,2794.1,10,55605.4,15675.3,2327757.0,42704968.0,40377211.0,system_historical,7.03,1.83,20.24,0.29,21.99,80.5
2024-02-09,NZOVE,Night,90472.1,69755.8,2111.9,10,60668.3,20716.3,2427612.0,46593217.0,44165605.0,system_historical,7.06,4.34,18.05,0.38,28.48,77.1
2024-02-10,NZOVE,Day,80270.7,63772.4,2018.4,10,55376.7,16498.3,2633643.0,42529325.0,39895681.0,system_historical,6.91,3.43,19.37,0.42,36.15,79.4
2024-02-10,NZOVE,Night,86967.5,73904.6,2836.8,10,63677.3,13062.9,2087652.0,48904156.0,46816505.0,system_historical,7.11,3.34,18.43,0.38,44.95,85.0
2024-02-11,NZOVE,Day,89557.7,74654.3,3570.1,10,63618.8,14903.4,2810354.0,48859231.0,46048877.0,system_historical,7.21,2.32,18.11,0.38,33.29,83.4
2024-02-11,NZOVE,Night,92996.1,73064.1,2546.8,10,63210.8,19932.0,2563456.0,48545931.0,45982475.0,system_historical,7.43,3.46,21.71,0.32,20.6,78.6
2024-02-12,NZOVE,Day,94507.3,80288.9,3754.9,10,68505.1,14218.3,2530855.0,52611918.0,50081064.0,system_historical,6.99,3.51,20.66,0.28,39.6,85.0
2024-02-12,NZOVE,Night,93355.6,78849.4,2487.8,10,68476.7,14506.2,2450443.0,52590110.0,50139667.0,system_historical,6.91,3.94,22.02,0.4,15.5,84.5
2024-02-13,NZOVE,Day,92877.4,76037.3,2555.9,10,65877.6,16840.1,2444280.0,50594020.0,48149741.0,system_historical,7.05,4.47,18.84,0.42,32.34,81.9
2024-02-13,NZOVE,Night,92647.9,77742.9,2773.9,10,67194.7,14905.0,2470289.0,51605550.0,49135261.0,system_historical,7.19,1.79,21.98,0.34,26.42,83.9
2024-02-14,NZOVE,Day,88540.3,71369.6,3116.1,10,61116.6,17170.6,2821867.0,46937528.0,44115661.0,system_historical,7.22,3.26,21.19,0.42,34.83,80.6
2024-02-14,NZOVE,Night,79504.0,67522.4,3082.5,10,57687.7,11981.5,2589573.0,44304137.0,41714564.0,system_historical,7.08,2.75,21.9,0.38,20.75,84.9
2024-02-15,NZOVE,Day,88772.5,69838.3,3025.0,10,59829.5,18934.3,2439802.0,45949022.0,43509221.0,system_historical,7.33,1.73,23.68,0.3,38.98,78.7
2024-02-15,NZOVE,Night,79121.7,60701.9,2381.4,10,52250.3,18419.8,2251062.0,40128250.0,37877188.0,system_historical,7.03,2.92,21.44,0.31,39.95,76.7
2024-02-16,NZOVE,Day,83573.3,70434.1,3325.6,10,60065.1,13139.2,2592110.0,46129959.0,43537849.0,system_historical,7.01,4.28,18.99,0.26,18.23,84.3
2024-02-16,NZOVE,Night,90161.1,75601.7,3345.2,10,64696.3,14559.5,2668810.0,49686760.0,47017951.0,system_historical,7.23,1.93,18.59,0.28,42.04,83.9
2024-02-17,NZOVE,Day,82461.5,62397.3,2833.9,10,53323.7,20064.2,2619444.0,40952580.0,38333136.0,system_historical,7.22,3.71,21.3,0.37,40.35,75.7
2024-02-17,NZOVE,Night,93241.2,78461.2,2564.8,10,68050.2,14780.1,2427955.0,52262582.0,49834627.0,system_historical,6.99,2.14,22.06,0.26,20.74,84.1
2024-02-18,NZOVE,Day,89338.9,68088.1,3318.9,10,57960.4,21250.7,2728635.0,44513619.0,41784984.0,system_historical,7.5,3.43,19.89,0.37,37.55,76.2
2024-02-18,NZOVE,Night,91583.6,77527.1,3446.6,10,66327.8,14056.5,2664450.0,50939718.0,48275268.0,system_historical,6.86,1.9,18.39,0.45,42.28,84.7
2024-02-19,NZOVE,Day,78867.2,61546.4,1852.2,10,53539.6,17320.8,2677086.0,41118409.0,38441323.0,system_historical,7.01,1.88,20.99,0.43,25.11,78.0
2024-02-19,NZOVE,Night,81893.3,61955.8,2543.7,10,53216.5,19937.5,2428957.0,40870278.0,38441321.0,system_historical,6.8,1.59,20.22,0.34,35.64,75.7
2024-02-20,NZOVE,Day,77866.2,64519.5,2987.1,10,55080.4,13346.7,2334163.0,42301783.0,39967620.0,system_historical,7.48,2.42,18.78,0.35,24.08,82.9
2024-02-20,NZOVE,Night,93979.7,73925.8,2671.3,10,63862.0,20053.8,2525188.0,49045984.0,46520796.0,system_historical,7.05,3.33,19.67,0.41,42.68,78.7
2024-02-21,NZOVE,Day,87826.4,68949.3,2707.3,10,59347.1,18877.1,2614380.0,45578576.0,42964196.0,system_historical,6.86,2.85,22.48,0.29,26.1,78.5
2024-02-21,NZOVE,Night,91601.8,69712.4,2281.9,10,60459.2,21889.4,2673787.0,46432667.0,43758880.0,system_historical,7.19,3.63,20.59,0.41,15.48,76.1
2024-02-22,NZOVE,Day,81758.9,64109.2,2241.4,10,55456.9,17649.6,2498209.0,42590884.0,40092674.0,system_historical,6.93,1.98,22.66,0.26,36.31,78.4
2024-02-22,NZOVE,Night,80690.9,64087.9,2712.8,10,54966.3,16603.0,2295011.0,42214111.0,39919100.0,system_historical,6.84,2.76,21.83,0.41,17.48,79.4
2024-02-23,NZOVE,Day,88281.5,68556.4,2973.4,10,58727.4,19725.1,2319556.0,45102644.0,42783089.0,system_historical,7.18,4.12,22.41,0.25,16.93,77.7
2024-02-23,NZOVE,Night,85064.8,65008.9,2900.8,10,55607.2,20055.9,2493043.0,42706344.0,40213301.0,system_historical,7.39,3.3,22.83,0.44,29.46,76.4
2024-02-24,NZOVE,Day,92323.5,75004.5,3690.2,10,63813.9,17318.9,2590537.0,49009065.0,46418528.0,system_historical,6.91,2.27,18.6,0.35,23.07,81.2
2024-02-24,NZOVE,Night,91094.6,71722.7,2636.3,10,61914.1,19371.9,2301096.0,47550017.0,45248921.0,system_historical,6.88,2.16,23.48,0.27,32.4,78.7
2024-02-25,NZOVE,Day,86379.4,69936.0,3247.3,10,59695.2,16443.3,2527147.0,45845881.0,43318734.0,system_historical,7.42,1.62,22.39,0.4,27.25,81.0
2024-02-25,NZOVE,Night,90907.5,74816.1,3658.0,10,63676.5,16091.4,2589704.0,48903541.0,46313837.0,system_historical,6.99,4.43,19.02,0.41,33.39,82.3
2024-02-26,NZOVE,Day,83740.3,69080.1,2984.1,10,59188.0,14660.2,2320563.0,45456383.0,43135820.0,system_historical,7.05,3.66,18.36,0.38,36.91,82.5
2024-02-26,NZOVE,Night,91962.7,72524.5,3274.3,10,61997.7,19438.2,2520244.0,47614214.0,45093970.0,system_historical,7.13,2.67,18.27,0.34,32.8,78.9
2024-02-27,NZOVE,Day,88943.3,75920.7,2450.3,10,65878.3,13022.6,2196854.0,50594560.0,48397707.0,system_historical,7.17,1.77,22.65,0.25,33.52,85.4
2024-02-27,NZOVE,Night,87229.2,71521.4,2477.7,10,61891.5,15707.9,2687830.0,47532658.0,44844828.0,system_historical,7.33,3.36,21.51,0.29,30.81,82.0
2024-02-28,NZOVE,Day,81123.4,65901.0,2855.5,10,56455.4,15222.4,2322790.0,43357743.0,41034953.0,system_historical,6.9,4.36,23.84,0.35,18.07,81.2
2024-02-28,NZOVE,Night,86303.2,67194.7,3085.1,10,57390.1,19108.5,2428061.0,44075600.0,41647539.0,system_historical,7.03,2.61,21.65,0.32,20.55,77.9
2024-02-29,NZOVE,Day,86372.9,68494.1,2941.2,10,58703.5,17878.8,2477747.0,45084298.0,42606551.0,system_historical,7.41,4.29,20.72,0.26,28.82,79.3
2024-02-29,NZOVE,Night,86291.2,69605.7,2291.1,10,60354.1,16685.5,2549470.0,46351933.0,43802463.0,system_historical,7.18,3.49,20.55,0.28,38.68,80.7
2024-03-01,NZOVE,Day,86038.2,68127.1,2818.1,10,58496.3,17911.1,2876016.0,44925144.0,42049128.0,system_historical,7.16,2.02,22.87,0.39,34.97,79.2
2024-03-01,NZOVE,Night,92908.6,70850.1,3090.9,10,60674.2,22058.5,2532282.0,46597793.0,44065511.0,system_historical,7.27,3.71,23.32,0.33,32.62,76.3
2024-03-02,NZOVE,Day,93698.8,73940.4,3048.7,10,63497.7,19758.4,2651786.0,48766246.0,46114460.0,system_historical,6.9,1.75,20.47,0.39,22.1,78.9
2024-03-02,NZOVE,Night,90154.2,69494.9,2250.2,10,60295.3,20659.2,2343401.0,46306757.0,43963356.0,system_historical,7.1,3.52,20.87,0.38,33.07,77.1
2024-03-03,NZOVE,Day,86799.1,73336.8,2532.3,10,63470.8,13462.4,2415605.0,48745583.0,46329978.0,system_historical,6.91,2.96,18.81,0.38,39.17,84.5
2024-03-03,NZOVE,Night,90757.6,74854.4,2503.1,10,64865.9,15903.2,2762883.0,49816983.0,47054101.0,system_historical,7.01,3.87,19.59,0.26,44.07,82.5
2024-03-04,NZOVE,Day,85993.5,70892.3,2354.4,10,61448.6,15101.2,2335400.0,47192523.0,44857123.0,system_historical,7.48,3.0,21.79,0.35,22.55,82.4
2024-03-04,NZOVE,Night,94436.3,73873.5,2753.7,10,63732.5,20562.8,2402439.0,48946539.0,46544100.0,system_historical,7.37,2.78,20.54,0.3,39.87,78.2
2024-03-05,NZOVE,Day,85751.6,71588.6,2380.3,10,62049.4,14163.0,2599943.0,47653921.0,45053978.0,system_historical,7.12,1.5,18.78,0.34,37.93,83.5
2024-03-05,NZOVE,Night,91849.9,72765.6,2201.6,10,63287.4,19084.3,2737583.0,48604736.0,45867153.0,system_historical,7.01,1.85,21.89,0.41,36.68,79.2
2024-03-06,NZOVE,Day,89212.7,74215.9,3133.7,10,63660.6,14996.7,2448335.0,48891360.0,46443024.0,system_historical,6.83,3.19,20.27,0.39,34.34,83.2
2024-03-06,NZOVE,Night,80334.0,61549.2,3050.2,10,52344.0,18784.8,2287686.0,40200227.0,37912542.0,system_historical,6.97,4.4,18.97,0.35,17.38,76.6
2024-03-07,NZOVE,Day,86261.7,69276.1,2302.6,10,60045.9,16985.6,2485287.0,46115277.0,43629991.0,system_historical,7.01,2.78,18.4,0.26,41.83,80.3
2024-03-07,NZOVE,Night,94569.3,79704.8,2698.9,10,69035.4,14864.5,2707263.0,53019200.0,50311937.0,system_historical,7.02,1.86,19.87,0.42,31.41,84.3
2024-03-08,NZOVE,Day,82857.8,70347.8,2886.9,10,60426.1,12510.0,2540028.0,46407268.0,43867240.0,system_historical,7.29,3.75,23.72,0.45,37.72,84.9
2024-03-08,NZOVE,Night,86517.8,71541.3,3119.2,10,61268.0,14976.5,2421373.0,47053801.0,44632428.0,system_historical,7.35,3.64,19.25,0.31,16.55,82.7
2024-03-09,NZOVE,Day,79411.2,64337.3,1935.9,10,55967.7,15073.9,2491008.0,42983214.0,40492206.0,system_historical,7.15,3.39,19.35,0.36,23.08,81.0
2024-03-09,NZOVE,Night,80861.4,66265.9,2673.6,10,56965.8,14595.5,2454441.0,43749709.0,41295267.0,system_historical,6.86,1.89,19.91,0.38,33.58,81.9
2024-03-10,NZOVE,Day,92307.2,75617.4,3545.2,10,64510.5,16689.7,2414137.0,49544095.0,47129958.0,system_historical,7.47,3.06,18.24,0.39,18.4,81.9
2024-03-10,NZOVE,Night,83273.3,67122.8,2927.9,10,57482.6,16150.5,2155501.0,44146649.0,41991147.0,system_historical,7.3,3.14,22.94,0.44,31.49,80.6
2024-03-11,NZOVE,Day,87155.0,70530.3,3113.5,10,60363.8,16624.7,2390686.0,46359362.0,43968676.0,system_historical,6.99,2.19,18.13,0.4,38.16,80.9
2024-03-11,NZOVE,Night,94108.9,73705.9,3485.2,10,62850.2,20403.0,2639375.0,48268916.0,45629541.0,system_historical,7.1,4.01,23.56,0.3,36.34,78.3
2024-03-12,NZOVE,Day,94504.5,75114.5,3108.2,10,64494.8,19389.9,2905212.0,49532039.0,46626827.0,system_historical,6.99,3.07,23.95,0.27,41.51,79.5
2024-03-12,NZOVE,Night,91259.0,70772.1,2207.9,10,61487.0,20486.9,2419049.0,47222043.0,44802994.0,system_historical,7.34,1.51,18.92,0.44,15.11,77.6
2024-03-13,NZOVE,Day,83849.1,70633.7,2892.5,10,60677.8,13215.4,2387136.0,46600574.0,44213438.0,system_historical,7.06,2.48,18.4,0.3,23.95,84.2
2024-03-13,NZOVE,Night,92408.6,72454.2,2846.7,10,62362.1,19954.4,2603722.0,47894100.0,45290379.0,system_historical,7.34,4.21,23.07,0.26,41.53,78.4
2024-03-14,NZOVE,Day,91692.8,70187.3,2906.6,10,60262.1,21505.5,2607852.0,46281260.0,43673408.0,system_historical,6.85,2.77,18.76,0.37,27.78,76.5
2024-03-14,NZOVE,Night,92321.3,72733.2,3161.7,10,62298.2,19588.1,2683668.0,47844986.0,45161319.0,system_historical,7.27,2.14,19.28,0.28,30.11,78.8
2024-03-15,NZOVE,Day,87946.2,72797.1,2483.1,10,63034.3,15149.1,2408169.0,48410364.0,46002196.0,system_historical,7.49,3.2,22.11,0.41,42.01,82.8
2024-03-15,NZOVE,Night,90322.1,72228.5,2536.5,10,62469.2,18093.6,2756742.0,47976317.0,45219575.0,system_historical,7.14,2.48,22.72,0.3,28.24,80.0
2024-03-16,NZOVE,Day,81084.4,61763.4,2905.0,10,52682.2,19321.0,2372618.0,40459891.0,38087273.0,system_historical,7.1,1.79,18.94,0.26,22.76,76.2
2024-03-16,NZOVE,Night,89689.1,67739.4,2336.5,10,58629.0,21949.7,2555235.0,45027044.0,42471808.0,system_historical,7.39,2.93,20.03,0.34,22.19,75.5
